Atlas	Direct	PKN_filtering	Connect_all	Layer_types	Carnival_types	Steps_numbers	TopDown	Max_length1	Max_length1-2	Max_length1-3	Keep_only_connected	network_id	PKN_time	CARNIVAL_time	nodes	edges	n_components	clust_coeff	diameter	power_law_fit	longest_path_AMPK	longest_path_MTOR	longest_path_Perturbation	quantified_edges	significant_edges	carnival	computation_time	Precision	Recall	TP	FP	TN	RMSE
TRUE	FALSE	TRUE	FALSE	three	vanilla	one_step	FALSE	NA	NA	2;3;FALSE	NA	Network3675	93	38.66	79	225	1	0.072	11	0.099	7	4	NA	43	29	vanilla_one_step	131.66	0.82	0.41	14	3	20	90.34290907048606
FALSE	FALSE	TRUE	FALSE	three	vanilla	one_step	FALSE	NA	NA	2;3;FALSE	NA	Network3676	64.80000000000001	4.76	48	91	1	0.099	6	0.073	2	5	NA	17	9	vanilla_one_step	69.56000000000002	0.88	0.41	14	2	20	70.71067811865476
TRUE	TRUE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	2;3;FALSE	NA	Network3677	99	120.6	81	197	1	0.066	13	0.045	4	7	NA	35	23	vanilla_one_step	219.6	0.81	0.38	13	3	21	86.60254037844386
FALSE	TRUE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	2;3;FALSE	NA	Network3678	70.8	4	51	102	1	0.099	9	0.065	1	6	NA	21	11	vanilla_one_step	74.8	0.87	0.38	13	2	21	73.02967433402215
TRUE	FALSE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	2;3;FALSE	NA	Network3679	103.2	78	82	208	1	0.067	13	0.035	4	7	NA	35	23	vanilla_one_step	181.2	0.81	0.38	13	3	21	86.60254037844386
FALSE	FALSE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	2;3;FALSE	NA	Network3680	73.2	4.81	50	99	1	0.078	11	0.062	10	5	NA	19	10	vanilla_one_step	78.01	0.88	0.41	14	2	20	70.71067811865476
TRUE	TRUE	TRUE	TRUE	three	inverse	NA	NA	NA	NA	3;3;FALSE	NA	Network3697	91.2	603	83	167	1	0.069	8	0.122	1	1	8	33	25	inverse	694.2	0.79	0.32	11	3	23	92.58200997725514
FALSE	TRUE	TRUE	TRUE	three	inverse	NA	NA	NA	NA	3;3;FALSE	NA	Network3698	63.6	129.60000000000002	86	155	1	0.102	18	0.039	3	3	18	29	19	inverse	193.2	0.71	0.29	10	4	24	106.90449676496976
TRUE	FALSE	TRUE	TRUE	three	inverse	NA	NA	NA	NA	3;3;FALSE	NA	Network3699	93.6	603.6	89	195	1	0.082	9	0.096	2	1	8	38	27	inverse	697.2	0.79	0.32	11	3	23	92.58200997725514
FALSE	FALSE	TRUE	TRUE	three	inverse	NA	NA	NA	NA	3;3;FALSE	NA	Network3700	65.4	603.6	91	177	1	0.099	18	0.062	5	3	18	32	19	inverse	669	0.71	0.29	10	4	24	106.90449676496976
TRUE	TRUE	FALSE	TRUE	three	inverse	NA	NA	NA	NA	3;3;FALSE	NA	Network3701	101.4	603	90	210	1	0.079	13	0.065	0	3	13	47	32	inverse	704.4	0.73	0.32	11	4	23	103.27955589886444
FALSE	TRUE	FALSE	TRUE	three	inverse	NA	NA	NA	NA	3;3;FALSE	NA	Network3702	71.39999999999999	313.8	92	171	1	0.097	18	0.073	3	3	18	31	18	inverse	385.2	0.71	0.29	10	4	24	106.90449676496976
TRUE	FALSE	FALSE	TRUE	three	inverse	NA	NA	NA	NA	3;3;FALSE	NA	Network3703	103.8	603	92	218	1	0.084	13	0.068	0	3	13	47	32	inverse	706.8	0.73	0.32	11	4	23	103.27955589886444
FALSE	FALSE	FALSE	TRUE	three	inverse	NA	NA	NA	NA	3;3;FALSE	NA	Network3704	73.2	467.4	97	171	1	0.059	10	0.076	7	6	10	33	18	inverse	540.6	0.69	0.26	9	4	25	110.94003924504582
TRUE	TRUE	TRUE	FALSE	three	inverse	NA	NA	NA	NA	3;3;FALSE	NA	Network3705	91.8	47.61	91	180	1	0.051	11	0.095	0	0	9	34	22	inverse	139.41	0.75	0.26	9	3	25	101.8350154434631
FALSE	TRUE	TRUE	FALSE	three	inverse	NA	NA	NA	NA	3;3;FALSE	NA	Network3706	63.6	10.53	88	165	1	0.076	8	0.06	5	5	8	21	12	inverse	74.13	0.79	0.32	11	3	23	92.58200997725514
TRUE	FALSE	TRUE	FALSE	three	inverse	NA	NA	NA	NA	3;3;FALSE	NA	Network3707	93	93.6	92	193	1	0.054	11	0.096	0	0	9	34	22	inverse	186.6	0.75	0.26	9	3	25	101.85324409822857
FALSE	FALSE	TRUE	FALSE	three	inverse	NA	NA	NA	NA	3;3;FALSE	NA	Network3708	66	15.59	88	167	1	0.075	8	0.062	5	5	8	21	12	inverse	81.59	0.79	0.32	11	3	23	92.58200997725514
TRUE	TRUE	FALSE	FALSE	three	inverse	NA	NA	NA	NA	3;3;FALSE	NA	Network3709	100.2	79.80000000000001	94	202	1	0.046	10	0.053	5	6	9	37	25	inverse	180	0.73	0.32	11	4	23	104.70416879457552
FALSE	TRUE	FALSE	FALSE	three	inverse	NA	NA	NA	NA	3;3;FALSE	NA	Network3710	71.39999999999999	15.13	88	169	1	0.088	10	0.031	5	5	10	23	15	inverse	86.52999999999999	0.79	0.32	11	3	23	92.58200997725514
TRUE	FALSE	FALSE	FALSE	three	inverse	NA	NA	NA	NA	3;3;FALSE	NA	Network3711	102.6	124.8	94	208	1	0.045	10	0.091	5	6	9	37	25	inverse	227.4	0.73	0.32	11	4	23	104.59318014733721
FALSE	FALSE	FALSE	FALSE	three	inverse	NA	NA	NA	NA	3;3;FALSE	NA	Network3712	72.6	23.85	90	168	1	0.074	11	0.074	5	5	8	19	11	inverse	96.45	0.79	0.32	11	3	23	92.58200997725514
TRUE	TRUE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	3;3;FALSE	NA	Network3713	90.2	619.08	90	202	1	0.054	9	0.071	5	9	NA	52	35	vanilla_two_step	709.2800000000001	0.82	0.41	14	3	20	84.01680504168058
FALSE	TRUE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	3;3;FALSE	NA	Network3714	64.09	21.56	103	297	1	0.101	13	0.091	8	8	NA	49	27	vanilla_two_step	85.65	0.74	0.41	14	5	20	102.59783520851542
TRUE	FALSE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	3;3;FALSE	NA	Network3715	92.53	623.35	90	201	1	0.056	10	0.105	5	9	NA	50	34	vanilla_two_step	715.88	0.82	0.41	14	3	20	84.01680504168058
FALSE	FALSE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	3;3;FALSE	NA	Network3716	66.85	20.95	93	231	1	0.081	12	0.078	9	8	NA	45	27	vanilla_two_step	87.8	0.74	0.41	14	5	20	102.59783520851542
TRUE	TRUE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	3;3;FALSE	NA	Network3717	100.18	487.29	115	402	1	0.09	14	0.051	1	6	NA	67	44	vanilla_two_step	587.47	0.78	0.41	14	4	20	94.28090415820634
FALSE	TRUE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	3;3;FALSE	NA	Network3718	70.17	42.75	107	372	1	0.107	13	0.084	8	6	NA	65	35	vanilla_two_step	112.92	0.74	0.41	14	5	20	95.76163861931865
TRUE	FALSE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	3;3;FALSE	NA	Network3719	103.99	612.55	125	443	1	0.085	14	0.074	1	6	NA	72	49	vanilla_two_step	716.54	0.78	0.41	14	4	20	86.98606117822621
FALSE	FALSE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	3;3;FALSE	NA	Network3720	72.28	29.92	97	255	1	0.079	12	0.073	10	8	NA	51	32	vanilla_two_step	102.2	0.75	0.44	15	5	19	94.31330765061736
TRUE	TRUE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	3;3;FALSE	NA	Network3721	89	18.98	75	160	1	0.043	10	0.072	3	8	NA	36	29	vanilla_two_step	107.98	0.77	0.29	10	3	24	96.07689228305227
FALSE	TRUE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	3;3;FALSE	NA	Network3722	63.66	9.98	83	145	1	0.03	14	0.067	11	5	NA	28	14	vanilla_two_step	73.64	0.82	0.41	14	3	20	84.62238304620297
TRUE	FALSE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	3;3;FALSE	NA	Network3723	92.09	21.19	79	168	1	0.04	11	0.102	3	8	NA	38	30	vanilla_two_step	113.28	0.77	0.29	10	3	24	96.07689228305227
FALSE	FALSE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	3;3;FALSE	NA	Network3724	65.18	12.58	83	150	1	0.033	14	0.072	11	5	NA	28	14	vanilla_two_step	77.76	0.82	0.41	14	3	20	84.62238304620297
TRUE	TRUE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	3;3;FALSE	NA	Network3725	99.53	61.26	105	347	1	0.062	18	0.065	9	6	NA	52	39	vanilla_two_step	160.79	0.82	0.41	14	3	20	85.85521327827928
FALSE	TRUE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	3;3;FALSE	NA	Network3726	70.78	11.74	84	147	1	0.03	14	0.057	11	5	NA	29	15	vanilla_two_step	82.52	0.82	0.41	14	3	20	84.25888704240579
TRUE	FALSE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	3;3;FALSE	NA	Network3727	102.83	45.87	105	339	1	0.062	18	0.062	9	6	NA	50	37	vanilla_two_step	148.7	0.82	0.41	14	3	20	85.78392829045063
FALSE	FALSE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	3;3;FALSE	NA	Network3728	72.63	15.38	90	163	1	0.026	11	0.048	10	6	NA	32	15	vanilla_two_step	88.00999999999999	0.84	0.47	16	3	18	80.29550685469661
TRUE	TRUE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	3;3;FALSE	NA	Network3729	91.2	800.12	117	412	1	0.075	14	0.053	8	6	NA	91	57	vanilla_three_step	891.32	0.82	0.41	14	3	20	85.37331515864
FALSE	TRUE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	3;3;FALSE	NA	Network3730	62.71	33.19	107	363	1	0.1	10	0.058	8	6	NA	62	34	vanilla_three_step	95.9	0.75	0.44	15	5	19	101.37139307578859
TRUE	FALSE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	3;3;FALSE	NA	Network3731	91.8	1209.58	129	490	1	0.074	13	0.1	8	6	NA	108	70	vanilla_three_step	1301.38	0.78	0.41	14	4	20	95.37486505050437
FALSE	FALSE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	3;3;FALSE	NA	Network3732	65.92	40.19	100	301	1	0.078	10	0.069	8	6	NA	57	33	vanilla_three_step	106.11	0.75	0.44	15	5	19	101.25964355920455
TRUE	TRUE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	3;3;FALSE	NA	Network3733	100.26	481.66	120	507	1	0.094	12	0.072	1	5	NA	94	60	vanilla_three_step	581.9200000000001	0.79	0.44	15	4	19	92.8797326484207
FALSE	TRUE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	3;3;FALSE	NA	Network3734	69.96	59.24	110	446	1	0.107	10	0.085	8	5	NA	80	44	vanilla_three_step	129.2	0.75	0.44	15	5	19	94.80472664181977
TRUE	FALSE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	3;3;FALSE	NA	Network3735	102.42	691.05	127	569	1	0.091	13	0.064	1	5	NA	107	72	vanilla_three_step	793.4699999999999	0.79	0.44	15	4	19	85.81893883994573
FALSE	FALSE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	3;3;FALSE	NA	Network3736	72.79	51.24	104	330	1	0.076	10	0.066	8	6	NA	65	40	vanilla_three_step	124.03	0.76	0.47	16	5	18	93.34276523977
TRUE	TRUE	TRUE	FALSE	three	vanilla	three_step	NA	NA	NA	3;3;FALSE	NA	Network3737	89.51	25.75	83	180	1	0.046	13	0.071	8	8	NA	36	29	vanilla_three_step	115.26	0.77	0.29	10	3	24	96.07689228305227
FALSE	TRUE	TRUE	FALSE	three	vanilla	three_step	NA	NA	NA	3;3;FALSE	NA	Network3738	63.57	12.73	83	142	1	0.03	14	0.069	11	5	NA	28	14	vanilla_three_step	76.3	0.82	0.41	14	3	20	84.62238304620297
TRUE	FALSE	TRUE	FALSE	three	vanilla	three_step	NA	NA	NA	3;3;FALSE	NA	Network3739	91.89	33.92	87	187	1	0.044	13	0.109	8	8	NA	38	30	vanilla_three_step	125.81	0.77	0.29	10	3	24	96.07689228305227
FALSE	FALSE	TRUE	FALSE	three	vanilla	three_step	NA	NA	NA	3;3;FALSE	NA	Network3740	65.09	14.7	83	147	1	0.033	14	0.074	11	5	NA	28	14	vanilla_three_step	79.79	0.82	0.41	14	3	20	84.62238304620297
TRUE	TRUE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	3;3;FALSE	NA	Network3741	99.08	76.81	104	330	1	0.064	12	0.088	9	6	NA	50	38	vanilla_three_step	175.89	0.82	0.41	14	3	20	85.89186087578894
FALSE	TRUE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	3;3;FALSE	NA	Network3742	70.08	14.26	84	144	1	0.03	14	0.069	11	5	NA	29	15	vanilla_three_step	84.34	0.82	0.41	14	3	20	84.25888704240579
TRUE	FALSE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	3;3;FALSE	NA	Network3743	102.59	53.57	105	329	1	0.064	12	0.101	9	6	NA	48	36	vanilla_three_step	156.16	0.82	0.41	14	3	20	85.89186087578894
FALSE	FALSE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	3;3;FALSE	NA	Network3744	72.62	17.07	88	152	1	0.029	12	0.082	12	6	NA	30	15	vanilla_three_step	89.69	0.84	0.47	16	3	18	80.29550685469661
TRUE	TRUE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	3;3;FALSE	NA	Network3745	91.2	180.6	83	202	1	0.095	9	0.119	1	8	NA	42	27	vanilla_one_step	271.8	0.81	0.38	13	3	21	86.60254037844386
FALSE	TRUE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	3;3;FALSE	NA	Network3746	63.6	11.99	83	194	1	0.123	11	0.097	10	9	NA	36	22	vanilla_one_step	75.59	0.79	0.44	15	4	19	91.7662935482247
TRUE	FALSE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	3;3;FALSE	NA	Network3747	93	371.4	94	243	1	0.085	9	0.057	2	7	NA	42	30	vanilla_one_step	464.4	0.75	0.35	12	4	22	91.8997415665572
FALSE	FALSE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	3;3;FALSE	NA	Network3748	65.4	12.78	82	188	1	0.128	11	0.105	10	9	NA	36	22	vanilla_one_step	78.18	0.79	0.44	15	4	19	91.7662935482247
TRUE	TRUE	FALSE	TRUE	three	vanilla	one_step	FALSE	NA	NA	3;3;FALSE	NA	Network3749	100.2	174.60000000000002	84	206	1	0.094	9	0.092	1	8	NA	43	28	vanilla_one_step	274.8	0.81	0.38	13	3	21	86.60254037844386
FALSE	TRUE	FALSE	TRUE	three	vanilla	one_step	FALSE	NA	NA	3;3;FALSE	NA	Network3750	72	13.17	84	196	1	0.122	11	0.096	10	9	NA	37	23	vanilla_one_step	85.17	0.79	0.44	15	4	19	91.7662935482247
TRUE	FALSE	FALSE	TRUE	three	vanilla	one_step	FALSE	NA	NA	3;3;FALSE	NA	Network3751	104.4	182.4	81	200	1	0.084	11	0.077	1	10	NA	42	26	vanilla_one_step	286.8	0.8	0.35	12	3	22	89.44271909999159
FALSE	FALSE	FALSE	TRUE	three	vanilla	one_step	FALSE	NA	NA	3;3;FALSE	NA	Network3752	73.8	22.44	85	195	1	0.123	11	0.085	10	9	NA	37	23	vanilla_one_step	96.24	0.8	0.47	16	4	18	90.13878188659973
TRUE	TRUE	TRUE	FALSE	three	vanilla	one_step	FALSE	NA	NA	3;3;FALSE	NA	Network3753	92.4	12.94	68	132	2	0.07	8	0.076	6	7	NA	32	21	vanilla_one_step	105.34	0.8	0.35	12	3	22	89.44271909999159
FALSE	TRUE	TRUE	FALSE	three	vanilla	one_step	FALSE	NA	NA	3;3;FALSE	NA	Network3754	64.2	15.31	83	157	1	0.042	14	0.084	11	9	NA	26	14	vanilla_one_step	79.51	0.82	0.41	14	3	20	86.41365784086396
TRUE	FALSE	TRUE	FALSE	three	vanilla	one_step	FALSE	NA	NA	3;3;FALSE	NA	Network3755	93	16.74	64	119	1	0.085	8	0.069	6	5	NA	25	19	vanilla_one_step	109.74	0.75	0.26	9	3	25	100
FALSE	FALSE	TRUE	FALSE	three	vanilla	one_step	FALSE	NA	NA	3;3;FALSE	NA	Network3756	65.4	22.04	83	165	1	0.056	13	0.085	9	9	NA	26	14	vanilla_one_step	87.44	0.82	0.41	14	3	20	85.81238084264038
TRUE	TRUE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	3;3;FALSE	NA	Network3757	100.8	28.68	76	182	1	0.08	9	0.065	7	6	NA	33	21	vanilla_one_step	129.48	0.8	0.35	12	3	22	89.44271909999159
FALSE	TRUE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	3;3;FALSE	NA	Network3758	71.39999999999999	19.32	84	159	1	0.041	14	0.085	11	9	NA	27	15	vanilla_one_step	90.72	0.82	0.41	14	3	20	85.78428514262372
TRUE	FALSE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	3;3;FALSE	NA	Network3759	103.2	42.81	78	192	1	0.063	9	0.087	7	6	NA	30	19	vanilla_one_step	146.01	0.8	0.35	12	3	22	89.44271909999159
FALSE	FALSE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	3;3;FALSE	NA	Network3760	73.2	37.02	92	182	1	0.05	15	0.069	9	9	NA	31	15	vanilla_one_step	110.22	0.84	0.47	16	3	18	81.03313162560504
TRUE	TRUE	TRUE	TRUE	three	inverse	NA	NA	NA	NA	4;3;FALSE	NA	Network3777	91.8	603	87	212	1	0.077	10	0.056	1	3	10	40	23	inverse	694.8	0.81	0.38	13	3	21	86.60254037844386
FALSE	TRUE	TRUE	TRUE	three	inverse	NA	NA	NA	NA	4;3;FALSE	NA	Network3778	64.2	305.4	90	181	1	0.111	11	0.047	4	4	11	30	14	inverse	369.6	0.79	0.32	11	3	23	92.58200997725514
TRUE	FALSE	TRUE	TRUE	three	inverse	NA	NA	NA	NA	4;3;FALSE	NA	Network3779	93.6	603	89	187	1	0.084	8	0.07	4	4	7	35	22	inverse	696.6	0.73	0.32	11	4	23	103.27955589886444
FALSE	FALSE	TRUE	TRUE	three	inverse	NA	NA	NA	NA	4;3;FALSE	NA	Network3780	66	601.8	88	151	1	0.108	15	0.059	5	5	15	30	15	inverse	667.8	0.79	0.32	11	3	23	92.58200997725514
TRUE	TRUE	FALSE	TRUE	three	inverse	NA	NA	NA	NA	4;3;FALSE	NA	Network3781	100.8	603.6	93	212	1	0.073	12	0.099	0	0	12	39	29	inverse	704.4	0.79	0.32	11	3	23	92.58200997725514
FALSE	TRUE	FALSE	TRUE	three	inverse	NA	NA	NA	NA	4;3;FALSE	NA	Network3782	72	601.8	83	135	1	0.099	9	0.053	0	3	2	25	14	inverse	673.8	0.64	0.26	9	5	25	119.52286093343936
TRUE	FALSE	FALSE	TRUE	three	inverse	NA	NA	NA	NA	4;3;FALSE	NA	Network3783	104.4	603.6	92	196	1	0.083	9	0.086	4	1	9	37	25	inverse	708	0.73	0.32	11	4	23	103.27955589886444
FALSE	FALSE	FALSE	TRUE	three	inverse	NA	NA	NA	NA	4;3;FALSE	NA	Network3784	74.4	282	93	166	1	0.096	14	0.074	0	3	14	27	14	inverse	356.4	0.69	0.26	9	4	25	110.94003924504582
TRUE	TRUE	TRUE	FALSE	three	inverse	NA	NA	NA	NA	4;3;FALSE	NA	Network3785	92.4	72	97	198	1	0.071	11	0.101	6	8	10	35	29	inverse	164.4	0.77	0.29	10	3	24	96.07689228305227
FALSE	TRUE	TRUE	FALSE	three	inverse	NA	NA	NA	NA	4;3;FALSE	NA	Network3786	64.2	11.24	84	148	1	0.078	12	0.072	9	8	12	23	13	inverse	75.44	0.69	0.26	9	4	25	110.94003924504582
TRUE	FALSE	TRUE	FALSE	three	inverse	NA	NA	NA	NA	4;3;FALSE	NA	Network3787	93.6	99	94	194	1	0.054	11	0.096	0	0	9	34	22	inverse	192.6	0.75	0.26	9	3	25	101.85324409822857
FALSE	FALSE	TRUE	FALSE	three	inverse	NA	NA	NA	NA	4;3;FALSE	NA	Network3788	66	29.37	89	163	1	0.08	7	0.083	5	5	7	23	13	inverse	95.37	0.73	0.32	11	4	23	103.27955589886444
TRUE	TRUE	FALSE	FALSE	three	inverse	NA	NA	NA	NA	4;3;FALSE	NA	Network3789	100.8	124.8	92	203	1	0.085	11	0.053	5	4	11	41	34	inverse	225.6	0.64	0.21	7	4	27	120.60453783110545
FALSE	TRUE	FALSE	FALSE	three	inverse	NA	NA	NA	NA	4;3;FALSE	NA	Network3790	71.39999999999999	9.17	86	151	1	0.081	12	0.066	9	8	12	24	14	inverse	80.57	0.69	0.26	9	4	25	110.94003924504582
TRUE	FALSE	FALSE	FALSE	three	inverse	NA	NA	NA	NA	4;3;FALSE	NA	Network3791	103.2	232.2	101	234	1	0.051	10	0.072	8	5	9	38	26	inverse	335.4	0.69	0.32	11	5	23	108.39568718357756
FALSE	FALSE	FALSE	FALSE	three	inverse	NA	NA	NA	NA	4;3;FALSE	NA	Network3792	73.2	31.05	100	180	1	0.068	10	0.052	8	5	10	23	12	inverse	104.25	0.75	0.35	12	4	22	94.37293044088437
TRUE	TRUE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	4;3;FALSE	NA	Network3793	90.78	341.33	103	290	1	0.072	13	0.063	9	8	NA	67	42	vanilla_two_step	432.11	0.78	0.41	14	4	20	87.48897637790901
FALSE	TRUE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	4;3;FALSE	NA	Network3794	63.5	18.86	108	292	1	0.103	16	0.077	8	8	NA	50	27	vanilla_two_step	82.36	0.74	0.41	14	5	20	102.59783520851542
TRUE	FALSE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	4;3;FALSE	NA	Network3795	92.25	660.36	104	326	1	0.097	14	0.055	4	7	NA	62	39	vanilla_two_step	752.61	0.81	0.38	13	3	21	86.60254037844386
FALSE	FALSE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	4;3;FALSE	NA	Network3796	65.52	18.68	102	241	1	0.1	15	0.067	10	8	NA	45	27	vanilla_two_step	84.19999999999999	0.74	0.41	14	5	20	102.59783520851542
TRUE	TRUE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	4;3;FALSE	NA	Network3797	99.98	803.65	125	411	1	0.088	15	0.06	14	8	NA	69	40	vanilla_two_step	903.63	0.76	0.38	13	4	21	88.51136241481696
FALSE	TRUE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	4;3;FALSE	NA	Network3798	70.57	50.72	115	377	1	0.103	13	0.094	8	6	NA	59	32	vanilla_two_step	121.29	0.74	0.41	14	5	20	95.3766675551919
TRUE	FALSE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	4;3;FALSE	NA	Network3799	103.64	219.83	107	329	1	0.092	13	0.078	4	7	NA	65	40	vanilla_two_step	323.47	0.81	0.38	13	3	21	86.60254037844386
FALSE	FALSE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	4;3;FALSE	NA	Network3800	73.12	29	106	268	1	0.092	12	0.073	10	8	NA	51	32	vanilla_two_step	102.12	0.74	0.41	14	5	20	96.08110608943062
TRUE	TRUE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	4;3;FALSE	NA	Network3801	91.03	23	80	159	1	0.041	10	0.074	4	8	NA	35	28	vanilla_two_step	114.03	0.79	0.32	11	3	23	92.58200997725514
FALSE	TRUE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	4;3;FALSE	NA	Network3802	63.78	9.6	81	137	1	0.027	11	0.069	3	9	NA	29	16	vanilla_two_step	73.38	0.82	0.41	14	3	20	84.88746876271654
TRUE	FALSE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	4;3;FALSE	NA	Network3803	92.56	24.13	77	164	1	0.059	13	0.1	4	6	NA	32	25	vanilla_two_step	116.69	0.73	0.32	11	4	23	103.27955589886444
FALSE	FALSE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	4;3;FALSE	NA	Network3804	65.71	9.8	88	154	1	0.043	10	0.06	9	7	NA	28	17	vanilla_two_step	75.50999999999999	0.78	0.41	14	4	20	89.75274678557507
TRUE	TRUE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	4;3;FALSE	NA	Network3805	99.77	27.88	85	176	1	0.046	12	0.052	4	8	NA	38	29	vanilla_two_step	127.65	0.8	0.35	12	3	22	90.93938889057169
FALSE	TRUE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	4;3;FALSE	NA	Network3806	70.26	10.62	85	145	1	0.027	11	0.08	3	9	NA	31	18	vanilla_two_step	80.88000000000001	0.82	0.41	14	3	20	84.4048754903172
TRUE	FALSE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	4;3;FALSE	NA	Network3807	103.38	25.19	82	183	1	0.053	13	0.095	4	8	NA	36	29	vanilla_two_step	128.57	0.73	0.32	11	4	23	103.27955589886444
FALSE	FALSE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	4;3;FALSE	NA	Network3808	73.2	12.53	96	177	1	0.044	12	0.081	10	8	NA	32	19	vanilla_two_step	85.73	0.79	0.44	15	4	19	86.60254037844386
TRUE	TRUE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	4;3;FALSE	NA	Network3809	91.12	526.79	119	453	1	0.076	12	0.065	7	6	NA	103	65	vanilla_three_step	617.91	0.78	0.41	14	4	20	86.6224193045357
